,ECG_R_Peaks,ECG_S_Peaks,ECG_R_Offsets,ECG_T_Peaks,ECG_Q_Peaks,ECG_P_Peaks,ECG_P_Onsets,ECG_P_Offsets,ECG_T_Onsets,ECG_T_Offsets
3781,0.35277246653920813,0.4130019120458886,0.4627151051625295,0.8097514340344198,0.27055449330783893,0.09177820267686715,0.0,0.18546845124283118,0.6185468451242845,1.0
3782,0.40112464854732366,0.46204311152763977,0.536082474226803,0.8284910965323283,0.3289597000937176,0.09746954076850843,0.0,0.21836925960637535,0.6410496719775003,1.0
3783,0.3822429906542137,0.4411214953271002,0.48224299065421367,0.8467289719626278,0.2981308411214997,0.10654205607477107,0.0,0.22710280373831454,0.6598130841121433,1.0
3784,0.4019047619047656,0.46285714285714086,0.5228571428571306,0.880952380952379,0.3257142857142763,0.12190476190475046,0.0,0.24476190476188645,0.6904761904761962,1.0
3785,0.32558139534884617,0.3875968992248077,0.43507751937985234,0.8091085271317823,0.24515503875970127,0.07558139534883929,0.0,0.1705426356589286,0.6317829457364423,1.0
3786,0.3552983081032986,0.41139804096170346,0.46393588601958236,0.8227960819234322,0.2662511130899458,0.1424755120213695,0.0,0.25467497773820463,0.6447016918967015,1.0
3787,0.3795348837209222,0.4390697674418465,0.5125581395348777,0.8260465116278941,0.3013953488371975,0.12744186046511805,0.0,0.24744186046511066,0.6399999999999958,1.0
3788,0.36999068033549726,0.4287045666356055,0.4734389561975827,0.8480894687791148,0.28704566635600237,0.10810810810812028,0.0,0.2227399813606735,0.6700838769804185,1.0
3789,0.3470757430488903,0.407478427612637,0.4534995206135972,0.8149568552253011,0.26749760306806775,0.09683604985618262,0.0,0.22051773729624963,0.6232023010546517,1.0
3790,0.3849999999999909,0.4479999999999791,0.4939999999999998,0.8829999999999814,0.3039999999999736,0.07399999999998386,0.0,0.20299999999997453,0.688999999999993,1.0
3791,0.3486150907354171,0.40974212034384266,0.4632282712511811,0.8118433619866253,0.2578796561604418,0.12129894937916093,0.0,0.24450811843362077,0.620821394460343,1.0
3792,0.34282907662084255,0.404715127701381,0.45677799607072994,0.8064833005893884,0.2612966601178972,0.07956777996072419,0.0,0.20530451866405014,0.6100196463654312,1.0
3793,0.37523629489604143,0.434782608695651,0.4810964083175845,0.8119092627599166,0.29773156899810155,0.1275992438563484,0.0,0.24952741020794397,0.6228733459357345,1.0
3794,0.37967401725792194,0.43911792905081076,0.48322147651008246,0.8235858101629948,0.2933844678811215,0.1323106423777607,0.0,0.2559923298178277,0.6318312559923454,1.0
3795,0.361241768579483,0.42050799623707213,0.494825964252132,0.8287864534336877,0.28316086547506214,0.11100658513640292,0.0,0.19473189087487858,0.6406396989652109,1.0
3796,0.3631937682570724,0.42453748782862766,0.46835443037976227,0.8325219084712809,0.2852969814995151,0.11684518013632207,0.0,0.21226874391432765,0.6377799415774016,1.0
3797,0.39105058365759476,0.45233463035018906,0.49805447470816194,0.8968871595330536,0.3073929961089459,0.13521400778210826,0.0,0.2354085603112976,0.7023346303501891,1.0
3798,0.35952848722987585,0.42239685658153886,0.500000000000014,0.8074656188605129,0.277013752455806,0.12180746561885573,0.0,0.24852652259333413,0.6110019646365557,1.0
3799,0.3734939759036303,0.43280815569973086,0.5060240963855577,0.8155699721964945,0.3002780352178035,0.13623725671920178,0.0,0.24467099165895098,0.6496756255792556,1.0
3800,0.3699530516431717,0.43004694835680696,0.4788732394366122,0.8253521126760494,0.29671361502347715,0.12300469483568123,0.0,0.20938967136148848,0.6375586854460127,1.0
3801,0.3806921675774246,0.43897996357013297,0.4872495446265975,0.8442622950819721,0.3069216757741291,0.11202185792349012,0.0,0.22950819672132336,0.6621129326047486,1.0
3802,0.37288135593219657,0.43314500941618334,0.48305084745761284,0.8276836158192132,0.29284369114876035,0.1497175141242884,0.0,0.27118644067795383,0.6440677966101772,1.0
3803,0.38781163434903554,0.4469067405355465,0.49030470914126756,0.8624192059095132,0.30932594644505973,0.14773776546631676,0.0,0.2317636195752526,0.6777469990766304,1.0
3804,0.3844714686622964,0.444340505144983,0.5182413470533146,0.8316183348924191,0.3058933582787587,0.1496725912067297,0.0,0.270346117867176,0.6520112254443328,1.0
3805,0.38440616500453606,0.44333635539437943,0.49954669084313996,0.8195829555756929,0.3100634632819676,0.14505893019038563,0.0,0.23753399818676194,0.6382592928377173,1.0
3806,0.38191881918818904,0.4400369003689913,0.5129151291512879,0.8459409594096152,0.30535055350553186,0.14760147601476042,0.0,0.22878228782287474,0.6808118081180966,1.0
3807,0.39925719591458453,0.4586815227483757,0.5320334261838519,0.8495821727019439,0.3203342618384396,0.14670380687092602,0.0,0.24791086350974592,0.6638811513463367,1.0
3808,0.36787072243346314,0.4277566539924147,0.47148288973385255,0.8374524714828959,0.29562737642586434,0.11977186311787612,0.0,0.22718631178707796,0.6473384030418408,1.0
3809,0.3858800773694324,0.44680851063830607,0.49419729206964613,0.8597678916827781,0.302707930367515,0.13346228239845506,0.0,0.20406189555126558,0.6663442940038761,1.0
3810,0.38683498647430986,0.444544634806135,0.49053201082055214,0.8241659152389571,0.31199278629394167,0.14427412082957566,0.0,0.22903516681694785,0.6546438232642127,1.0
3811,0.3765144454799567,0.4352283317800649,0.5088536812674636,0.851817334575964,0.30195712954334575,0.12674743709225977,0.0,0.23019571295434518,0.680335507921727,1.0
3812,0.3619744058500811,0.42047531992685744,0.4926873857403932,0.832723948811706,0.287020109689209,0.13254113345519433,0.0,0.25045703839122707,0.6499085923217442,1.0
3813,0.35037174721190695,0.40892193308550223,0.48234200743495226,0.8150557620817983,0.2695167286245296,0.08736059479553407,0.0,0.17936802973978924,0.6301115241635701,1.0
3814,0.36698113207548033,0.42641509433962,0.5009433962264196,0.8433962264150977,0.2886792452830292,0.12452830188679691,0.0,0.20660377358489965,0.65471698113209,1.0
3815,0.36008024072215206,0.424272818455374,0.48144433299899364,0.8184553660983092,0.27482447342026567,0.050150451354045805,0.0,0.17953861584754727,0.6559679037111392,1.0
3816,0.35193945127719006,0.41059602649006854,0.4607379375591299,0.8164616840113618,0.2734153263954499,0.09366130558182656,0.0,0.2157048249763319,0.6281929990539213,1.0
3817,0.3855650522317255,0.44539411206080126,0.4862298195631546,0.8252611585944939,0.3105413105413096,0.14434947768282586,0.0,0.2345679012345819,0.6353276353276476,1.0
3818,0.40359168241965543,0.46313799621929347,0.537807183364832,0.854442344045371,0.30907372400756183,0.15122873345935509,0.0,0.2731568998109539,0.6654064272211839,1.0
3819,0.3557692307692105,0.4173076923076931,0.4663461538461432,0.8615384615384553,0.28076923076923443,0.10673076923076043,0.0,0.19615384615382775,0.6692307692307724,1.0
3820,0.3446009389671544,0.4037558685446082,0.44788732394366654,0.8150234741784275,0.26760563380284097,0.10704225352113104,0.0,0.218779342723009,0.6272300469483642,1.0
3821,0.362865221489177,0.42224316682375546,0.4967012252592005,0.8539114043355324,0.2808671065032986,0.09896324222433317,0.0,0.19321394910462877,0.6654099905749412,1.0
3822,0.36688617121353784,0.426152398871127,0.47412982126057973,0.8250235183443,0.28974600188146393,0.1025399811853073,0.0,0.22389463781749971,0.6396989651928372,1.0
3823,0.39117647058823224,0.45392156862744043,0.5313725490196041,0.903921568627439,0.3107843137254942,0.14607843137254845,0.0,0.2725490196078322,0.7078431372549031,1.0
3824,0.36089494163422564,0.42217898832684925,0.471789883268472,0.8793774319066184,0.2869649805447373,0.10894941634240826,0.0,0.196498054474708,0.6848249027237209,1.0
3825,0.35311572700296817,0.41543026706230396,0.49357072205736635,0.8229475766567727,0.2542037586547751,0.10286844708208252,0.0,0.1918892185954394,0.6251236399604148,1.0
3826,0.34691943127963176,0.4085308056872121,0.4758293838862619,0.8113744075829549,0.27109004739336445,0.11184834123224896,0.0,0.1848341232227681,0.6218009478673001,1.0
3827,0.36610486891384525,0.4250936329588039,0.46816479400748534,0.8258426966292088,0.2911985018726625,0.1020599250936401,0.0,0.2013108614232219,0.6385767790261987,1.0
3828,0.39256572982774296,0.45058930190389357,0.49320036264731865,0.8259292837715224,0.3182230281051726,0.12058023572074682,0.0,0.23753399818674228,0.6790571169537704,1.0
3829,0.3872180451127903,0.44642857142856907,0.5206766917293287,0.8543233082706747,0.30921052631579876,0.15037593984962186,0.0,0.24154135338346494,0.6719924812030151,1.0
3830,0.3352490421456121,0.39463601532567216,0.4396551724137915,0.8180076628352532,0.2528735632183977,0.10727969348661111,0.0,0.23084291187740547,0.6283524904214549,1.0
3831,0.4898278560250461,0.540688575899849,0.6025039123630793,0.8920187793427404,0.4272300469483536,0.11424100156495773,0.0,0.19014084507041987,0.7355242566510203,1.0
3832,0.408201304753015,0.4678471575023355,0.5405405405405219,0.9002795899347636,0.31593662628145036,0.14911463187324833,0.0,0.2693383038210487,0.7287977632805003,1.0
3833,0.3850267379679242,0.442067736185386,0.4901960784313765,0.8342245989304771,0.306595365418911,0.1426024955436672,0.0,0.2254901960784413,0.6648841354723707,1.0
3834,0.3748870822041741,0.4317976513098545,0.4760614272809535,0.8256549232159135,0.30171635049684137,0.13369467028003273,0.0,0.22673893405601167,0.6449864498644978,1.0
3835,0.38812785388128934,0.4465753424657578,0.49680365296804724,0.8456621004566107,0.31415525114154746,0.14611872146118426,0.0,0.2529680365296945,0.6684931506849315,1.0
3836,0.3659839715049019,0.42297417631344464,0.46393588601960767,0.8227960819234322,0.2929652715939542,0.1424755120213695,0.0,0.2573463935886181,0.6491540516473906,1.0
3837,0.39831302717899847,0.4582942830365642,0.49953139643861066,0.8444236176194938,0.31958762886596676,0.14995313964386106,0.0,0.2708528584817179,0.6569821930646741,1.0
3838,0.37297811607991427,0.43292102759277407,0.4747859181731566,0.8106565176022748,0.29305423406281295,0.15223596574690212,0.0,0.27497621313036275,0.6203615604186539,1.0
3839,0.3694390715667389,0.43133462282398594,0.48936170212766367,0.817214700193429,0.2911025145067603,0.11218568665375858,0.0,0.2059961315280421,0.6237911025144941,1.0
3840,0.3587786259542024,0.41984732824429905,0.4723282442748127,0.8253816793893203,0.2786259541984743,0.1078244274809154,0.0,0.21469465648857095,0.6345419847328428,1.0
3841,0.3865628042843091,0.447906523855892,0.49659201557934113,0.8481012658227813,0.3028237585199634,0.10613437195716383,0.0,0.2317429406036962,0.653359298928902,1.0
3842,0.37584541062803023,0.4367149758454103,0.5130434782608769,0.8338164251207753,0.29565217391302817,0.12077294685990378,0.0,0.20483091787438626,0.6405797101449128,1.0
3843,0.3934126258005488,0.4519670631289952,0.5242451967063113,0.8188472095150922,0.3220494053064942,0.146386093321129,0.0,0.2278133577310075,0.6358645928636874,1.0
3844,0.35764235764236,0.42057942057941083,0.4735264735264608,0.8701298701298753,0.2797202797202795,0.09890109890108797,0.0,0.20079920079919325,0.6803196803196603,1.0
3845,0.3749999999999832,0.43371212121211494,0.4772727272727132,0.8570075757575675,0.2964015151515007,0.15151515151514663,0.0,0.23484848484847323,0.6884469696969658,1.0
3846,0.3624999999999846,0.4240384615384399,0.49999999999998634,0.8163461538461501,0.28653846153843815,0.1288461538461415,0.0,0.18942307692305366,0.6240384615384672,1.0
3847,0.3943396226415146,0.45471698113207387,0.5292452830188734,0.863207547169802,0.322641509433947,0.13207547169810005,0.0,0.253773584905665,0.6999999999999893,1.0
3848,0.4009615384615321,0.46250000000001296,0.5144230769230909,0.906730769230763,0.31923076923078414,0.15384615384617487,0.0,0.24615384615384153,0.7192307692307732,1.0
3849,0.353405725567605,0.41559723593287456,0.4935834155972472,0.8045409674235108,0.27245804540966273,0.08983218163867902,0.0,0.21717670286278767,0.6071076011845951,1.0
3850,0.3522935779816376,0.41009174311926727,0.4825688073394576,0.8321100917431264,0.282568807339442,0.12018348623853194,0.0,0.19633027522935592,0.6486238532110014,1.0
3851,0.39165911151406435,0.44968268359021346,0.4932003626473317,0.838621940163195,0.31097008159566186,0.09066183136901355,0.0,0.12964641885766054,0.6591115140525822,1.0
3852,0.39923591212990217,0.46036294173830056,0.535816618911183,0.8567335243553221,0.31900668576886737,0.11938872970391629,0.0,0.23591212989495206,0.6657115568290398,1.0
3853,0.34795321637427445,0.4103313840155942,0.4590643274853917,0.8060428849902658,0.26998050682260394,0.14912280701753827,0.0,0.21442495126705918,0.6111111111111034,1.0
3854,0.3946615824594977,0.4547187797902773,0.5042897998093356,0.813155386081986,0.31458531935177353,0.1525262154432751,0.0,0.2755004766444365,0.6568160152526378,1.0
3855,0.3831598864711399,0.44370860927151073,0.49101229895931636,0.812677388836325,0.30747398297068307,0.13434247871333369,0.0,0.2563859981078626,0.6234626300851561,1.0
3856,0.3552123552123499,0.4160231660231767,0.47104247104247,0.8079150579150738,0.2741312741312933,0.05405405405406517,0.0,0.17857142857143052,0.6148648648648645,1.0
3857,0.3522304832713954,0.4107806691449907,0.45539033457250194,0.8289962825278823,0.271375464684018,0.14869888475836204,0.0,0.26858736059481175,0.6431226765799364,1.0
3858,0.35634517766496876,0.41928934010152813,0.4670050761421336,0.840609137055829,0.2659898477157328,0.07918781725888516,0.0,0.17563451776649688,0.6558375634517828,1.0
3859,0.3726708074534271,0.42857142857142855,0.49866903283052977,0.8234250221827768,0.2981366459627417,0.14196983141082098,0.0,0.2200532386867687,0.6459627329192569,1.0
3860,0.36861652739089323,0.4271123491179283,0.5004642525534044,0.8347260909935027,0.28412256267410596,0.14856081708449104,0.0,0.26833797585888225,0.6490250696378955,1.0
3861,0.3558515699333964,0.4148430066603351,0.4900095147478519,0.816365366317806,0.27878211227403404,0.10846812559467713,0.0,0.23120837297811403,0.6260704091341529,1.0
3862,0.38920454545454247,0.44886363636364845,0.49905303030303927,0.8115530303030477,0.3115530303030342,0.15151515151517353,0.0,0.27367424242425425,0.6429924242424191,1.0
3863,0.4217391304347825,0.48478260869565243,0.5706521739130435,0.7836956521739132,0.332608695652174,0.17391304347826103,0.0,0.3141304347826089,0.5663043478260869,1.0
3864,0.39277389277389296,0.4603729603729603,0.5244755244755246,0.8811188811188813,0.2972027972027976,0.12121212121212131,0.0,0.27156177156177164,0.6480186480186481,1.0
3865,0.3081876724931003,0.36154553817847274,0.40478380864765373,0.9494020239190435,0.2272309107635694,0.09751609935602566,0.0,0.2161913523459057,0.8408463661453541,1.0
3866,0.40716612377850153,0.47014115092290953,0.5396308360477738,0.8306188925081427,0.2985884907709015,0.1737242128121608,0.0,0.2725298588490774,0.6134636264929417,1.0
3867,0.37006960556844537,0.43619489559164665,0.49883990719257504,0.7946635730858463,0.26566125290023207,0.11020881670533612,0.0,0.25986078886310926,0.6368909512761014,1.0
3868,0.4086021505376354,0.4688172043010763,0.5537634408602158,0.8505376344086029,0.303225806451613,0.17204301075268838,0.0,0.303225806451613,0.6612903225806456,1.0
3869,0.3578199052132699,0.4265402843601892,0.5201421800947872,0.764218009478673,0.2760663507109013,0.09360189573459796,0.0,0.24644549763033213,0.5272511848341239,1.0
3870,0.4174528301886788,0.4846698113207548,0.5695754716981145,0.8620283018867934,0.3148584905660375,0.16863207547169703,0.0,0.3148584905660375,0.634433962264152,1.0
3871,0.4066298342541443,0.4696132596685094,0.5569060773480662,0.8861878453038676,0.29613259668508385,0.1502762430939219,0.0,0.27513812154696216,0.6651933701657466,1.0
3872,0.4268292682926842,0.49113082039911404,0.559866962305987,0.7793791574279383,0.31818181818181873,0.17738359201773832,0.0,0.31818181818181873,0.5764966740576505,1.0
3873,0.39722863741339565,0.46535796766743626,0.5565819861431874,0.8972286374133946,0.31755196304849875,0.1374133949191681,0.0,0.2863741339491925,0.6662817551963037,1.0
3874,0.42145178764897,0.48320693391115893,0.5395449620801726,0.7854821235102921,0.34019501625135434,0.17334777898158193,0.0,0.3131094257854818,0.5687973997833157,1.0
3875,0.37912087912087783,0.4428571428571433,0.5,0.8417582417582417,0.2999999999999996,0.1263736263736266,0.0,0.26813186813186785,0.6219780219780208,1.0
3876,0.4004576659038907,0.46681922196796355,0.5308924485125869,0.8924485125858113,0.3237986270022889,0.14187643020595195,0.0,0.28947368421052566,0.6636155606407326,1.0
3877,0.406417112299467,0.46737967914438516,0.5347593582887687,0.8652406417112289,0.3197860962566832,0.16363636363636563,0.0,0.3016042780748656,0.6513368983957222,1.0
3878,0.389461626575028,0.45589919816723845,0.5234822451317298,0.8843069873997721,0.3024054982817858,0.13172966781214415,0.0,0.2794959908361964,0.6552119129438699,1.0
3879,0.4228260869565241,0.4858695652173934,0.5717391304347813,0.7945652173913047,0.3380434782608689,0.1739130434782607,0.0,0.3141304347826097,0.5771739130434798,1.0
3880,0.39476678043231034,0.45961319681456525,0.5494880546075083,0.7815699658703074,0.28100113765643125,0.13765642775881914,0.0,0.2684869169510811,0.5540386803185451,1.0
3881,0.37750556792872914,0.44097995545656726,0.5011135857461019,0.8240534521158115,0.28507795100222355,0.1302895322939837,0.0,0.2739420935412013,0.6013363028953222,1.0
3882,0.38636363636363663,0.45227272727272744,0.5420454545454555,0.8795454545454566,0.29886363636363455,0.13636363636363766,0.0,0.2829545454545444,0.6522727272727299,1.0
3883,0.37813211845102584,0.44419134396355414,0.5341685649202746,0.7961275626423707,0.2927107061503433,0.12642369020501212,0.0,0.273348519362189,0.5683371298405493,1.0
3884,0.3823204419889499,0.44640883977900486,0.5071823204419879,0.7856353591160234,0.28397790055248745,0.13259668508287387,0.0,0.27513812154695966,0.564640883977899,1.0
3885,0.40944017563117513,0.47200878155872955,0.5587266739846318,0.816684961580683,0.3238199780461046,0.1646542261251393,0.0,0.3062568605927586,0.5971459934138306,1.0
3886,0.39183222958057495,0.4547461368653417,0.5165562913907291,0.7836644591611499,0.288079470198675,0.1434878587196459,0.0,0.28587196467991244,0.5629139072847668,1.0
3887,0.37333333333333474,0.4377777777777789,0.5255555555555532,0.8444444444444442,0.2899999999999985,0.12444444444444623,0.0,0.2677777777777768,0.6222222222222193,1.0
3888,0.39160045402951055,0.45743473325766015,0.54710556186152,0.8876276958002268,0.27809307604994027,0.13620885357547946,0.0,0.2644721906923955,0.6606129398410904,1.0
3889,0.3759820426487095,0.44219977553311013,0.5005611672278346,0.7766554433221087,0.282828282828285,0.12345679012345989,0.0,0.2682379349046019,0.5521885521885521,1.0
3890,0.39174107142857006,0.4564732142857127,0.5178571428571409,0.777901785714288,0.2801339285714257,0.13727678571428287,0.0,0.2656249999999993,0.5546874999999993,1.0
3891,0.3844444444444491,0.44777777777777705,0.5355555555555557,0.8422222222222265,0.29555555555556196,0.1333333333333386,0.0,0.27666666666666967,0.6200000000000008,1.0
3892,0.3944751381215457,0.4585635359116007,0.5458563535911592,0.7801104972375714,0.29613259668508324,0.14475138121546968,0.0,0.28729281767955545,0.5591160220994471,1.0
3893,0.3744541484716131,0.4377729257641896,0.5240174672489067,0.8449781659388608,0.2914847161572018,0.12882096069868496,0.0,0.2696506550218349,0.6266375545851529,1.0
3894,0.3839285714285724,0.448660714285715,0.5234375000000009,0.7790178571428569,0.29575892857142894,0.13392857142856845,0.0,0.27790178571428015,0.5558035714285682,1.0
3895,0.3944134078212246,0.4592178770949677,0.5296089385474846,0.8625698324022367,0.3039106145251393,0.14078212290502595,0.0,0.28491620111731464,0.6391061452513946,1.0
3896,0.40990516332981725,0.4710221285563715,0.5268703898840896,0.8429926238145403,0.3045310853530053,0.1643835616438347,0.0,0.2971548998946228,0.632244467860909,1.0
3897,0.3900226757369606,0.4546485260770987,0.5147392290249411,0.79818594104308,0.2868480725623568,0.13265306122449408,0.0,0.27891156462585126,0.5714285714285737,1.0
3898,0.38479001135073615,0.45062429057888576,0.5402951191827458,0.782065834279228,0.27128263337116587,0.1259931895573179,0.0,0.2690124858115717,0.5550510783200875,1.0
3899,0.394230769230769,0.45726495726495436,0.5416666666666644,0.8397435897435912,0.3119658119658137,0.148504273504269,0.0,0.2863247863247871,0.6260683760683745,1.0
3900,0.38100558659217865,0.44581005586592126,0.5340782122905027,0.8558659217877045,0.28044692737430604,0.12849162011173362,0.0,0.2726256983240211,0.6324022346368721,1.0
3901,0.40282301845819257,0.4657980456026007,0.52985884907709,0.8078175895765475,0.315960912052114,0.15418023887078827,0.0,0.29424538545059054,0.5906623235613434,1.0
3902,0.40286975717439566,0.46688741721854565,0.5540838852097164,0.8156732891832288,0.3134657836644584,0.15342163355408728,0.0,0.2958057395143499,0.5949227373068456,1.0
3903,0.3895671476137631,0.4539400665926755,0.5416204217536088,0.8412874583795769,0.2963374028856793,0.13318534961154044,0.0,0.27635960044394703,0.6193118756936761,1.0
3904,0.3879040667361821,0.44942648592283946,0.5318039624609003,0.8081334723670448,0.2930135557872762,0.1553701772679879,0.0,0.2898852971845649,0.5995828988529728,1.0
3905,0.39232409381663236,0.45628997867803434,0.5405117270788876,0.8113006396588495,0.29957356076758856,0.15458422174839623,0.0,0.29211087420042664,0.5980810234541561,1.0
3906,0.38539325842696204,0.4494382022471891,0.5112359550561776,0.7966292134831412,0.29662921348314114,0.12808988764044624,0.0,0.27303370786516273,0.5719101123595506,1.0
3907,0.38925438596490924,0.45285087719297934,0.5131578947368387,0.781798245614037,0.2883771929824544,0.1392543859649151,0.0,0.28070175438596545,0.5624999999999986,1.0
3908,0.4140197152245361,0.47645125958378615,0.5323110624315431,0.8083242059145698,0.32968236582693966,0.1577217962760119,0.0,0.29901423877327177,0.5892661555312143,1.0
3909,0.37733773377338165,0.44114411441144535,0.5280528052805331,0.8283828382838295,0.2915291529152925,0.12651265126512884,0.0,0.2508250825082528,0.608360836083606,1.0
3910,0.37432578209277106,0.43797195253506255,0.5091693635382933,0.8392664509169365,0.2880258899676387,0.12944983818770622,0.0,0.2686084142394828,0.6235167206040979,1.0
3911,0.3855835240274577,0.4519450800915311,0.542334096109839,0.7723112128146463,0.3009153318077798,0.11899313501144139,0.0,0.26659038901601634,0.5434782608695616,1.0
3912,0.39364035087719534,0.45614035087718996,0.5109649122807035,0.8563596491228066,0.30372807017544,0.14144736842105035,0.0,0.2828947368421085,0.6370614035087682,1.0
3913,0.4163090128755411,0.4774678111587975,0.5300429184549341,0.8648068669527925,0.33798283261803014,0.16523605150214926,0.0,0.30364806866952854,0.6502145922746784,1.0
3914,0.38268792710706784,0.4476082004555816,0.5375854214123021,0.8712984054669709,0.2687927107061551,0.1230068337129887,0.0,0.2596810933940792,0.6435079726651535,1.0
3915,0.39285714285714257,0.4556277056277052,0.5281385281385279,0.8549783549783545,0.31493506493506934,0.14826839826839885,0.0,0.2878787878787861,0.6385281385281426,1.0
3916,0.3840177580466175,0.44839067702552937,0.5205327413984455,0.8612652608213102,0.30410654827968914,0.13207547169811246,0.0,0.27524972253052576,0.6392896781354033,1.0
3917,0.39542857142857557,0.4594285714285726,0.5497142857142876,0.8697142857142889,0.30742857142857766,0.13599999999999973,0.0,0.28342857142857675,0.6411428571428571,1.0
3918,0.41928494041170067,0.4821235102925314,0.5352112676056325,0.7887323943661896,0.33586132177681655,0.17334777898157777,0.0,0.3131094257854831,0.5720476706392251,1.0
3919,0.3774834437086054,0.4415011037527628,0.49779249448124135,0.8377483443708559,0.293598233995589,0.12803532008829902,0.0,0.2704194260485684,0.6169977924944902,1.0
3920,0.3831460674157233,0.44719101123595045,0.5359550561797792,0.8640449438202303,0.2910112359550564,0.13146067415730828,0.0,0.2764044943820168,0.6393258426966317,1.0
3921,0.393013100436682,0.45742358078602446,0.5436681222707493,0.85917030567685,0.3067685589519571,0.15065502183406737,0.0,0.2914847161572018,0.64082969432315,1.0
3922,0.3705752212389326,0.43584070796460955,0.5232300884955762,0.8340707964601858,0.27101769911505036,0.12278761061947417,0.0,0.26548672566371223,0.6128318584070844,1.0
3923,0.3911602209944738,0.4552486187845366,0.5425414364640874,0.8165745856353629,0.3049723756906032,0.14585635359116556,0.0,0.28839779005524346,0.5955801104972385,1.0
3924,0.39285714285713097,0.45647321428570475,0.5122767857142888,0.8191964285714218,0.30357142857141867,0.13839285714285168,0.0,0.2823660714285713,0.5959821428571332,1.0
3925,0.39657020364416057,0.45873526259377717,0.5434083601286187,0.8424437299035322,0.31189710610931903,0.15541264737407198,0.0,0.2936763129689163,0.628081457663445,1.0
3926,0.37486218302094754,0.43991179713340267,0.5270121278941599,0.8004410143329553,0.2888643880926101,0.12899669239250613,0.0,0.2712238147739872,0.5799338478500599,1.0
3927,0.39684329199549456,0.4622322435174866,0.5512965050732853,0.869222096956032,0.28410372040587306,0.14768883878241282,0.0,0.2728297632469045,0.643742953776773,1.0
3928,0.37633262260127814,0.43816631130064665,0.49786780383795803,0.787846481876332,0.2729211087420079,0.13646055437100396,0.0,0.2729211087420079,0.5746268656716506,1.0
3929,0.3915040183696853,0.45809414466129617,0.5143513203214648,0.8358208955223864,0.2962112514351286,0.12858783008036212,0.0,0.2766934557979346,0.6061997703788686,1.0
3930,0.3787709497206804,0.44245810055865503,0.5307262569832437,0.8312849162011076,0.26703910614525317,0.12737430167598102,0.0,0.26703910614525317,0.6078212290502848,1.0
3931,0.37772925764192083,0.44104803493450406,0.5272925764192121,0.847161572052403,0.26855895196507246,0.13427947598253623,0.0,0.26637554585152495,0.6288209606986908,1.0
3932,0.38312428734320964,0.45039908779932264,0.5404789053591774,0.8312428734321451,0.29304446978335486,0.1277080957810807,0.0,0.2748004561003387,0.6031927023945323,1.0
3933,0.4041170097508168,0.4669555796316322,0.5482123510292516,0.8764897074756185,0.29902491874322396,0.16034669555795866,0.0,0.29902491874322396,0.6598049837486386,1.0
3934,0.38795986622073225,0.4515050167224065,0.5128205128205185,0.7870680044593074,0.2764771460423669,0.13377926421405106,0.0,0.253065774804908,0.5641025641025609,1.0
3935,0.40529100529100354,0.46666666666667267,0.5259259259259296,0.7894179894179899,0.3174603174603167,0.1619047619047692,0.0,0.29841269841269685,0.5777777777777888,1.0
3936,0.3942414174972291,0.4573643410852719,0.5448504983388647,0.8139534883721,0.3023255813953474,0.13953488372092107,0.0,0.2801771871539341,0.5924695459579198,1.0
3937,0.3790412486064734,0.4437012263099219,0.5150501672240889,0.8539576365663306,0.2853957636566362,0.13266443701226413,0.0,0.2764771460423713,0.6309921962095963,1.0
3938,0.39689119170983855,0.4580310880828927,0.5398963730569938,0.8393782383419683,0.30155440414507334,0.16580310880828603,0.0,0.29948186528497456,0.6321243523316034,1.0
3939,0.37032967032967534,0.4362637362637284,0.5120879120879074,0.8340659340659375,0.2791208791208699,0.12417582417582414,0.0,0.2659340659340718,0.6142857142857139,1.0
3940,0.3839285714285645,0.4475446428571383,0.5357142857142738,0.8091517857142787,0.29575892857142894,0.12946428571428523,0.0,0.27343749999998895,0.58593749999999,1.0
3941,0.37870472008781375,0.44237102085620766,0.4972557628979169,0.8002195389681648,0.28100987925356735,0.1284302963776117,0.0,0.27003293084521923,0.5806805708013124,1.0
3942,0.3778751369112816,0.4414019715224458,0.5279299014238785,0.7820372398685665,0.2727272727272685,0.12814895947425042,0.0,0.26944140197151806,0.562979189485211,1.0
3943,0.40021119324182025,0.46145723336852834,0.5448785638859597,0.8521647307286165,0.31784582893347524,0.15839493136220195,0.0,0.29461457233368066,0.6409714889123522,1.0
3944,0.3736141906873647,0.43902439024390283,0.5266075388026539,0.855875831485577,0.27827050997781627,0.11862527716186164,0.0,0.2616407982261527,0.634146341463417,1.0
3945,0.3808463251670479,0.44543429844098115,0.5334075723830665,0.7928730512249389,0.279510022271717,0.1291759465478823,0.0,0.27282850779510215,0.5701559020044483,1.0
3946,0.38626126126125315,0.4515765765765769,0.5405405405405345,0.7759009009009008,0.2995495495495426,0.12499999999999,0.0,0.27027027027026723,0.5506756756756701,1.0
3947,0.38383838383838625,0.44781144781145327,0.5364758698092023,0.7923681257014544,0.27609427609427334,0.12457912457911459,0.0,0.2693602693602663,0.5679012345679071,1.0
3948,0.3803278688524553,0.44262295081967035,0.5289617486338859,0.8349726775956336,0.2874316939890748,0.13114754098361064,0.0,0.27213114754099205,0.6163934426229545,1.0
